TSid,dataSetName,collectionName,archiveType,pub1_authors,pub1_year,pub1_journal,pub1_DOI,pub1_citation,pub1_title,pub2_authors,pub2_DOI,pub2_citation,lat,long,elevation,siteName,subRegion,minYear,maxYear,proxy,variableName,units,description,paleoDataNotes,climateVariable,climateVariableDetail,seasonality,direction,basis,equation,calibrationDOI,uncertainty,uncertaintyType,calibrationNotes,useInGlobalHolocene,QC comments,originalDataURL,lipdverseLink
TSid,dataSetName,collectionName,archiveType,pub1_authors,pub1_year,pub1_journal,pub1_DOI,pub1_citation,pub1_title,pub2_authors,pub2_DOI,pub2_citation,lat,long,elevation,siteName,subRegion,minYear,maxYear,proxy,variableName,units,description,paleoDataNotes,climateVariable,climateVariableDetail,seasonality,direction,basis,equation,calibrationDOI,uncertainty,uncertaintyType,calibrationNotes,useInGlobalHolocene,QC comments,originalDataURL,lipdverseLink
NA,hjort.Schmidt.2011,NA,lake,NA,2011,NA,NA,NA,NA,NA,NA,NA,76.433,-18.767,114,hjort,NA,488,9773,NA,CCA1,sd units,NA,NA,T,air,SUMMER,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,hudson.Clegg.2011,NA,lake,NA,2011,NA,NA,NA,NA,NA,NA,NA,61.9,-145.6667,657,hudson,NA,-27.94169,9574,NA,Temp,deg c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,k2.Fallu.2005,NA,lake,NA,2005,NA,NA,NA,NA,NA,NA,NA,58.7347,-65.9342,167,k2,NA,-48,6717.176446,NA,Temp,c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,moose.Clegg.2010,NA,lake,NA,2010,NA,NA,NA,NA,NA,13245427542,NA,61.374,-143.5988,437,moose,NA,-20.03483,6007.664,NA,Temp,deg c,delete this later,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,moose.Clegg.2010,NA,lake,NA,2010,NA,NA,NA,NA,NA,NA,NA,61.374,-143.5988,437,moose,NA,-20.03483,6007.664,NA,thickness,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,quartz.Wooller.2012,NA,lake,NA,2012,NA,NA,NA,NA,NA,NA,NA,64.206,-145.814,293,quartz,NA,777,10949,NA,Temp,Â°c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,quartz.Wooller.2012,NA,lake,NA,2012,NA,NA,NA,NA,NA,NA,NA,64.206,-145.814,293,quartz,NA,777,10949,NA,error,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,rainbow.Clegg.2011,NA,lake,NA,2011,NA,NA,NA,NA,NA,NA,NA,60.7167,-150.8,63,rainbow,NA,-54,13505.54427,NA,Temp,deg c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,screaminglynx.Clegg.2011,NA,lake,NA,2011,NA,NA,NA,NA,NA,NA,NA,66.0667,-145.4,223,screaminglynx,NA,-43,10611,NA,Temp,deg c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,screaminglynx.Clegg.2011,NA,lake,NA,2011,NA,NA,NA,NA,NA,NA,NA,66.0667,-145.4,223,screaminglynx,NA,-43,10611,NA,thickness,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,trout.Irvine.2012,NA,lake,NA,2012,NA,NA,NA,NA,NA,NA,NA,68.828,-138.75,150,trout,NA,1783.99,15424.5,NA,Temp,Â°c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,trout.Irvine.2012,NA,lake,NA,2012,NA,NA,NA,NA,NA,NA,NA,68.828,-138.75,150,trout,NA,63,9883.85,NA,Temp,Â°c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
NA,trout.Irvine.2012,NA,lake,NA,2012,NA,NA,NA,NA,NA,NA,NA,68.828,-138.75,150,trout,NA,63,15424.5,NA,Temp,Â°c,NA,NA,T,air,JUL,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.ncdc.noaa.gov/paleo-search/study/15444,NA
